id,n_victimas,aaaa,mm,dd,fecha,participantes
LC-2019-0039494,1,2019,1,18,2019-01-18,SD-SD
LC-2019-0040008,1,2019,1,18,2019-01-18,SD-SD
LC-2019-0040436,1,2019,1,18,2019-01-18,MOTO-SD
LC-2019-0052190,1,2019,1,18,2019-01-18,PEATON-SD
LC-2019-0054502,1,2019,1,18,2019-01-18,SD-SD
LC-2019-0081956,1,2019,1,18,2019-01-18,SD-SD
LC-2019-0044799,1,2019,1,19,2019-01-19,CICLISTA-SD
LC-2019-0039446,1,2019,1,19,2019-01-19,SD-SD
LC-2019-0039502,3,2019,1,19,2019-01-19,SD-SD
LC-2019-0039583,1,2019,1,19,2019-01-19,SD-SD
LC-2019-0039611,1,2019,1,19,2019-01-19,SD-SD
LC-2019-0039636,2,2019,1,19,2019-01-19,SD-SD
LC-2019-0039736,1,2019,1,19,2019-01-19,SD-SD
LC-2019-0039781,1,2019,1,19,2019-01-19,SD-SD
LC-2019-0040002,1,2019,1,19,2019-01-19,SD-SD
LC-2019-0040015,1,2019,1,19,2019-01-19,SD-SD
LC-2019-0040126,3,2019,1,19,2019-01-19,SD-SD
LC-2019-0040179,2,2019,1,19,2019-01-19,AUTO-SD
LC-2019-0040286,2,2019,1,19,2019-01-19,SD-SD
LC-2019-0040449,1,2019,1,19,2019-01-19,SD-SD
LC-2019-0040616,1,2019,1,19,2019-01-19,SD-SD
LC-2019-0041689,1,2019,1,19,2019-01-19,MOTO-SD
LC-2019-0042297,1,2019,1,19,2019-01-19,TRANSPORTE PUBLICO-SD
LC-2019-0044720,1,2019,1,19,2019-01-19,TRANSPORTE PUBLICO-SD
LC-2019-0073192,1,2019,1,19,2019-01-19,PEATON-SD
LC-2019-0039585,1,2019,1,19,2019-01-19,SD-SD
LC-2019-0041141,1,2019,1,20,2019-01-20,CICLISTA-SD
LC-2019-0041721,1,2019,1,20,2019-01-20,CICLISTA-SD
LC-2019-0040743,1,2019,1,20,2019-01-20,SD-SD
LC-2019-0040917,1,2019,1,20,2019-01-20,CAMIONETA-SD
LC-2019-0040935,1,2019,1,20,2019-01-20,SD-SD
LC-2019-0040966,1,2019,1,20,2019-01-20,PEATON-SD
LC-2019-0040980,1,2019,1,20,2019-01-20,PEATON-SD
LC-2019-0041064,1,2019,1,20,2019-01-20,PEATON-SD
LC-2019-0041311,1,2019,1,20,2019-01-20,MOTO-SD
LC-2019-0041398,2,2019,1,20,2019-01-20,PEATON-SD
LC-2019-0041551,2,2019,1,20,2019-01-20,AUTO-SD
LC-2019-0041573,2,2019,1,20,2019-01-20,MOTO-SD
LC-2019-0041597,1,2019,1,20,2019-01-20,TRANSPORTE PUBLICO-SD
LC-2019-0041691,1,2019,1,20,2019-01-20,AUTO-SD
LC-2019-0041708,3,2019,1,20,2019-01-20,AUTO-SD
LC-2019-0041867,1,2019,1,20,2019-01-20,MOTO-SD
LC-2019-0044699,1,2019,1,20,2019-01-20,AUTO-SD
LC-2019-0044765,1,2019,1,21,2019-01-21,CICLISTA-SD
LC-2019-0042071,1,2019,1,21,2019-01-21,TRANSPORTE PUBLICO-SD
LC-2019-0042330,1,2019,1,21,2019-01-21,SD-SD
LC-2019-0042727,1,2019,1,21,2019-01-21,MOTO-SD
LC-2019-0042790,1,2019,1,21,2019-01-21,AUTO-SD
LC-2019-0042849,1,2019,1,21,2019-01-21,MOTO-SD
LC-2019-0043166,1,2019,1,21,2019-01-21,MOTO-SD
LC-2019-0043366,1,2019,1,21,2019-01-21,MOTO-SD
LC-2019-0043556,1,2019,1,21,2019-01-21,AUTO-SD
LC-2019-0043780,1,2019,1,21,2019-01-21,TRANSPORTE PUBLICO-SD
LC-2019-0043843,1,2019,1,21,2019-01-21,MOTO-SD
LC-2019-0044108,1,2019,1,21,2019-01-21,AUTO-SD
LC-2019-0044259,2,2019,1,21,2019-01-21,AUTO-SD
LC-2019-0044828,1,2019,1,21,2019-01-21,MOTO-SD
LC-2019-0049022,1,2019,1,21,2019-01-21,SD-SD
LC-2019-0045068,1,2019,1,22,2019-01-22,CICLISTA-SD
LC-2019-0047216,1,2019,1,22,2019-01-22,CICLISTA-SD
LC-2019-0047428,1,2019,1,22,2019-01-22,CICLISTA-SD
LC-2019-0045084,1,2019,1,22,2019-01-22,PEATON-SD
LC-2019-0045246,1,2019,1,22,2019-01-22,MOVIL-SD
LC-2019-0045335,1,2019,1,22,2019-01-22,SD-SD
LC-2019-0045664,1,2019,1,22,2019-01-22,SD-SD
LC-2019-0045807,1,2019,1,22,2019-01-22,SD-SD
LC-2019-0045808,1,2019,1,22,2019-01-22,PEATON-SD
LC-2019-0045822,1,2019,1,22,2019-01-22,SD-SD
LC-2019-0045905,1,2019,1,22,2019-01-22,MOTO-SD
LC-2019-0046032,1,2019,1,22,2019-01-22,SD-SD
LC-2019-0046465,2,2019,1,22,2019-01-22,SD-SD
LC-2019-0046649,2,2019,1,22,2019-01-22,MOTO-SD
LC-2019-0047039,2,2019,1,22,2019-01-22,SD-SD
LC-2019-0047141,1,2019,1,22,2019-01-22,SD-SD
LC-2019-0047273,1,2019,1,22,2019-01-22,SD-SD
LC-2019-0047289,1,2019,1,22,2019-01-22,MOTO-SD
LC-2019-0047344,1,2019,1,22,2019-01-22,SD-SD
LC-2019-0047388,2,2019,1,22,2019-01-22,SD-SD
LC-2019-0047479,1,2019,1,22,2019-01-22,SD-SD
LC-2019-0047621,2,2019,1,22,2019-01-22,SD-SD
LC-2019-0049471,1,2019,1,22,2019-01-22,SD-SD
LC-2019-0055233,1,2019,1,22,2019-01-22,SD-SD
LC-2019-0056799,1,2019,1,22,2019-01-22,SD-SD
LC-2019-0058743,1,2019,1,22,2019-01-22,AUTO-SD
LC-2019-0061265,1,2019,1,22,2019-01-22,SD-SD
LC-2019-0061464,1,2019,1,22,2019-01-22,MOTO-SD
LC-2019-0048744,1,2019,1,23,2019-01-23,CICLISTA-SD
LC-2019-0049207,1,2019,1,23,2019-01-23,CICLISTA-SD
LC-2019-0051815,1,2019,1,23,2019-01-23,CICLISTA-SD
LC-2019-0047733,1,2019,1,23,2019-01-23,MOTO-SD
LC-2019-0047752,1,2019,1,23,2019-01-23,SD-SD
LC-2019-0048117,1,2019,1,23,2019-01-23,MOTO-SD
LC-2019-0048277,1,2019,1,23,2019-01-23,AUTO-SD
LC-2019-0048442,1,2019,1,23,2019-01-23,SD-SD
LC-2019-0048531,1,2019,1,23,2019-01-23,PEATON-SD
LC-2019-0048651,1,2019,1,23,2019-01-23,TRANSPORTE PUBLICO-SD
LC-2019-0048674,1,2019,1,23,2019-01-23,SD-SD
LC-2019-0048830,1,2019,1,23,2019-01-23,MOTO-SD
LC-2019-0049122,1,2019,1,23,2019-01-23,SD-SD
LC-2019-0049148,1,2019,1,23,2019-01-23,MOTO-SD
LC-2019-0049194,1,2019,1,23,2019-01-23,SD-SD
LC-2019-0049414,1,2019,1,23,2019-01-23,SD-SD
LC-2019-0049638,1,2019,1,23,2019-01-23,SD-SD
LC-2019-0049648,1,2019,1,23,2019-01-23,SD-SD
LC-2019-0049690,1,2019,1,23,2019-01-23,SD-SD
LC-2019-0049800,10,2019,1,23,2019-01-23,OTRO-SD
LC-2019-0049828,1,2019,1,23,2019-01-23,MOTO-SD
LC-2019-0049949,2,2019,1,23,2019-01-23,SD-SD
LC-2019-0051056,1,2019,1,23,2019-01-23,SD-SD
LC-2019-0062792,1,2019,1,23,2019-01-23,SD-SD
LC-2019-0072975,1,2019,1,23,2019-01-23,SD-SD
LC-2019-0073279,1,2019,1,23,2019-01-23,AUTO-SD
LC-2019-0049592,1,2019,1,23,2019-01-23,SD-SD
LC-2019-0051671,1,2019,1,24,2019-01-24,CICLISTA-SD
LC-2019-0052649,1,2019,1,24,2019-01-24,CICLISTA-SD
LC-2019-0058485,1,2019,1,24,2019-01-24,CICLISTA-SD
LC-2019-0049994,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0050069,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0050158,1,2019,1,24,2019-01-24,MOTO-SD
LC-2019-0050175,2,2019,1,24,2019-01-24,SD-SD
LC-2019-0050234,1,2019,1,24,2019-01-24,MOTO-SD
LC-2019-0050276,1,2019,1,24,2019-01-24,AUTO-SD
LC-2019-0050343,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0050551,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0050670,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0050733,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0050947,2,2019,1,24,2019-01-24,SD-SD
LC-2019-0051216,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0051316,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0051414,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0051464,2,2019,1,24,2019-01-24,SD-SD
LC-2019-0051480,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0051508,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0051524,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0051547,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0051559,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0051659,2,2019,1,24,2019-01-24,SD-SD
LC-2019-0051714,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0051819,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0051971,1,2019,1,24,2019-01-24,MOTO-SD
LC-2019-0052297,1,2019,1,24,2019-01-24,MOTO-SD
LC-2019-0052402,2,2019,1,24,2019-01-24,SD-SD
LC-2019-0052412,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0052593,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0052598,2,2019,1,24,2019-01-24,SD-SD
LC-2019-0052622,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0054336,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0056451,2,2019,1,24,2019-01-24,SD-SD
LC-2019-0053244,1,2019,1,24,2019-01-24,SD-SD
LC-2019-0052619,1,2019,1,25,2019-01-25,CICLISTA-SD
LC-2019-0052663,1,2019,1,25,2019-01-25,CICLISTA-SD
LC-2019-0053944,1,2019,1,25,2019-01-25,CICLISTA-SD
LC-2019-0054484,1,2019,1,25,2019-01-25,CICLISTA-SD
LC-2019-0059461,1,2019,1,25,2019-01-25,CICLISTA-SD
LC-2019-0052828,1,2019,1,25,2019-01-25,SD-SD
LC-2019-0052864,2,2019,1,25,2019-01-25,SD-SD
LC-2019-0052952,1,2019,1,25,2019-01-25,MOTO-SD
LC-2019-0053282,1,2019,1,25,2019-01-25,SD-SD
LC-2019-0053416,2,2019,1,25,2019-01-25,SD-SD
LC-2019-0053435,1,2019,1,25,2019-01-25,SD-SD
LC-2019-0053496,1,2019,1,25,2019-01-25,MOTO-SD
LC-2019-0053509,1,2019,1,25,2019-01-25,SD-SD
LC-2019-0053554,1,2019,1,25,2019-01-25,SD-SD
LC-2019-0053829,1,2019,1,25,2019-01-25,SD-SD
LC-2019-0053916,1,2019,1,25,2019-01-25,SD-SD
LC-2019-0053975,1,2019,1,25,2019-01-25,SD-SD
LC-2019-0054373,1,2019,1,25,2019-01-25,SD-SD
LC-2019-0054445,1,2019,1,25,2019-01-25,SD-SD
LC-2019-0054503,1,2019,1,25,2019-01-25,AUTO-SD
LC-2019-0054624,1,2019,1,25,2019-01-25,SD-SD
LC-2019-0054656,1,2019,1,25,2019-01-25,SD-SD
LC-2019-0054661,1,2019,1,25,2019-01-25,PEATON-SD
LC-2019-0054674,1,2019,1,25,2019-01-25,SD-SD
LC-2019-0054689,1,2019,1,25,2019-01-25,SD-SD
LC-2019-0054702,1,2019,1,25,2019-01-25,SD-SD
LC-2019-0054775,3,2019,1,25,2019-01-25,SD-SD
LC-2019-0054797,1,2019,1,25,2019-01-25,SD-SD
LC-2019-0067231,1,2019,1,25,2019-01-25,SD-SD
LC-2019-0072608,1,2019,1,25,2019-01-25,SD-SD
LC-2019-0054941,1,2019,1,26,2019-01-26,SD-SD
LC-2019-0055122,1,2019,1,26,2019-01-26,AUTO-SD
LC-2019-0055419,1,2019,1,26,2019-01-26,SD-SD
LC-2019-0055442,1,2019,1,26,2019-01-26,MOTO-SD
LC-2019-0055570,1,2019,1,26,2019-01-26,SD-SD
LC-2019-0055648,1,2019,1,26,2019-01-26,SD-SD
LC-2019-0055805,1,2019,1,26,2019-01-26,SD-SD
LC-2019-0056034,1,2019,1,26,2019-01-26,SD-SD
LC-2019-0056046,1,2019,1,26,2019-01-26,SD-SD
LC-2019-0056105,2,2019,1,26,2019-01-26,SD-SD
LC-2019-0056994,1,2019,1,27,2019-01-27,CICLISTA-SD
LC-2019-0057033,1,2019,1,27,2019-01-27,CICLISTA-SD
LC-2019-0057034,1,2019,1,27,2019-01-27,CICLISTA-SD
LC-2019-0057044,1,2019,1,27,2019-01-27,CICLISTA-SD
LC-2019-0057059,1,2019,1,27,2019-01-27,CICLISTA-SD
LC-2019-0056259,1,2019,1,27,2019-01-27,MOTO-SD
LC-2019-0056354,2,2019,1,27,2019-01-27,SD-SD
LC-2019-0056387,1,2019,1,27,2019-01-27,SD-SD
LC-2019-0056420,2,2019,1,27,2019-01-27,SD-SD
LC-2019-0056470,2,2019,1,27,2019-01-27,SD-SD
LC-2019-0056654,1,2019,1,27,2019-01-27,MOTO-SD
LC-2019-0056704,1,2019,1,27,2019-01-27,SD-SD
LC-2019-0056706,1,2019,1,27,2019-01-27,SD-SD
LC-2019-0056792,1,2019,1,27,2019-01-27,AUTO-SD
LC-2019-0056889,1,2019,1,27,2019-01-27,SD-SD
LC-2019-0056913,1,2019,1,27,2019-01-27,SD-SD
LC-2019-0057074,1,2019,1,27,2019-01-27,SD-SD
LC-2019-0057094,1,2019,1,27,2019-01-27,SD-SD
LC-2019-0057541,1,2019,1,28,2019-01-28,CICLISTA-SD
LC-2019-0059198,1,2019,1,28,2019-01-28,CICLISTA-SD
LC-2019-0059247,1,2019,1,28,2019-01-28,CICLISTA-SD
LC-2019-0057287,1,2019,1,28,2019-01-28,SD-SD
LC-2019-0057299,1,2019,1,28,2019-01-28,SD-SD
LC-2019-0057512,1,2019,1,28,2019-01-28,MOTO-SD
LC-2019-0057661,1,2019,1,28,2019-01-28,PEATON-SD
LC-2019-0057668,1,2019,1,28,2019-01-28,SD-SD
LC-2019-0057792,1,2019,1,28,2019-01-28,MOTO-SD
LC-2019-0057798,1,2019,1,28,2019-01-28,SD-SD
LC-2019-0057906,1,2019,1,28,2019-01-28,SD-SD
LC-2019-0058288,1,2019,1,28,2019-01-28,MOTO-SD
LC-2019-0058306,1,2019,1,28,2019-01-28,MOTO-SD
LC-2019-0058334,1,2019,1,28,2019-01-28,SD-SD
LC-2019-0058478,1,2019,1,28,2019-01-28,SD-SD
LC-2019-0058479,1,2019,1,28,2019-01-28,SD-SD
LC-2019-0058515,1,2019,1,28,2019-01-28,SD-SD
LC-2019-0058636,1,2019,1,28,2019-01-28,SD-SD
LC-2019-0058655,2,2019,1,28,2019-01-28,SD-SD
LC-2019-0058658,1,2019,1,28,2019-01-28,SD-SD
LC-2019-0058778,2,2019,1,28,2019-01-28,SD-SD
LC-2019-0058804,1,2019,1,28,2019-01-28,SD-SD
LC-2019-0058859,1,2019,1,28,2019-01-28,MOTO-SD
LC-2019-0058954,1,2019,1,28,2019-01-28,SD-SD
LC-2019-0059097,1,2019,1,28,2019-01-28,SD-SD
LC-2019-0059121,1,2019,1,28,2019-01-28,SD-SD
LC-2019-0059155,1,2019,1,28,2019-01-28,SD-SD
LC-2019-0059204,1,2019,1,28,2019-01-28,PEATON-SD
LC-2019-0059339,1,2019,1,28,2019-01-28,MOTO-SD
LC-2019-0059349,1,2019,1,28,2019-01-28,SD-SD
LC-2019-0059560,1,2019,1,28,2019-01-28,SD-SD
LC-2019-0060883,1,2019,1,28,2019-01-28,AUTO-SD
LC-2019-0118757,1,2019,1,28,2019-01-28,PEATON-SD
LC-2019-0062050,1,2019,1,29,2019-01-29,CICLISTA-SD
LC-2019-0062109,1,2019,1,29,2019-01-29,CICLISTA-SD
LC-2019-0059635,1,2019,1,29,2019-01-29,SD-SD
LC-2019-0059669,1,2019,1,29,2019-01-29,SD-SD
LC-2019-0059847,1,2019,1,29,2019-01-29,SD-SD
LC-2019-0059902,1,2019,1,29,2019-01-29,MOTO-SD
LC-2019-0059909,1,2019,1,29,2019-01-29,MOTO-SD
LC-2019-0059992,1,2019,1,29,2019-01-29,SD-SD
LC-2019-0060049,1,2019,1,29,2019-01-29,SD-SD
LC-2019-0060076,1,2019,1,29,2019-01-29,PEATON-SD
LC-2019-0060110,1,2019,1,29,2019-01-29,SD-SD
LC-2019-0060161,1,2019,1,29,2019-01-29,PEATON-SD
LC-2019-0060180,2,2019,1,29,2019-01-29,SD-SD
LC-2019-0060254,2,2019,1,29,2019-01-29,SD-SD
LC-2019-0060398,2,2019,1,29,2019-01-29,SD-SD
LC-2019-0060480,1,2019,1,29,2019-01-29,SD-SD
LC-2019-0060561,1,2019,1,29,2019-01-29,MOTO-SD
LC-2019-0060746,1,2019,1,29,2019-01-29,SD-SD
LC-2019-0060992,1,2019,1,29,2019-01-29,SD-SD
LC-2019-0061092,1,2019,1,29,2019-01-29,SD-SD
LC-2019-0061376,1,2019,1,29,2019-01-29,SD-SD
LC-2019-0061590,1,2019,1,29,2019-01-29,SD-SD
LC-2019-0061849,1,2019,1,29,2019-01-29,SD-SD
LC-2019-0061975,3,2019,1,29,2019-01-29,SD-SD
LC-2019-0062013,1,2019,1,29,2019-01-29,MOTO-SD
LC-2019-0062027,1,2019,1,29,2019-01-29,SD-SD
LC-2019-0064934,1,2019,1,29,2019-01-29,SD-SD
LC-2019-0065618,1,2019,1,29,2019-01-29,SD-SD
LC-2019-0065830,1,2019,1,29,2019-01-29,SD-SD
LC-2019-0061593,1,2019,1,29,2019-01-29,SD-SD
LC-2019-0062016,1,2019,1,30,2019-01-30,PEATON-SD
LC-2019-0062578,1,2019,1,30,2019-01-30,SD-SD
LC-2019-0062843,1,2019,1,30,2019-01-30,SD-SD
LC-2019-0063371,1,2019,1,30,2019-01-30,SD-SD
LC-2019-0063397,1,2019,1,30,2019-01-30,SD-SD
LC-2019-0063407,1,2019,1,30,2019-01-30,AUTO-SD
LC-2019-0063574,1,2019,1,30,2019-01-30,SD-SD
LC-2019-0063697,2,2019,1,30,2019-01-30,SD-SD
LC-2019-0063862,1,2019,1,30,2019-01-30,SD-SD
LC-2019-0063863,1,2019,1,30,2019-01-30,MOTO-SD
LC-2019-0063875,1,2019,1,30,2019-01-30,MOTO-SD
LC-2019-0063940,1,2019,1,30,2019-01-30,SD-SD
LC-2019-0064032,1,2019,1,30,2019-01-30,SD-SD
LC-2019-0064077,1,2019,1,30,2019-01-30,SD-SD
LC-2019-0064141,1,2019,1,30,2019-01-30,MOTO-SD
LC-2019-0064176,1,2019,1,30,2019-01-30,SD-SD
LC-2019-0064185,1,2019,1,30,2019-01-30,SD-SD
LC-2019-0064316,2,2019,1,30,2019-01-30,SD-SD
LC-2019-0064378,1,2019,1,30,2019-01-30,SD-SD
LC-2019-0065540,1,2019,1,30,2019-01-30,SD-SD
LC-2019-0078693,1,2019,1,30,2019-01-30,SD-SD
LC-2019-0064447,1,2019,1,31,2019-01-31,CICLISTA-SD
LC-2019-0068407,1,2019,1,31,2019-01-31,CICLISTA-SD
LC-2019-0064455,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0064484,1,2019,1,31,2019-01-31,MOTO-SD
LC-2019-0064573,1,2019,1,31,2019-01-31,MOTO-SD
LC-2019-0064712,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0064933,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0065275,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0065296,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0065453,1,2019,1,31,2019-01-31,PEATON-SD
LC-2019-0065470,1,2019,1,31,2019-01-31,PEATON-SD
LC-2019-0065471,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0065577,1,2019,1,31,2019-01-31,MOTO-SD
LC-2019-0065592,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0065712,2,2019,1,31,2019-01-31,MOTO-SD
LC-2019-0065895,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0065899,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0065928,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0065968,1,2019,1,31,2019-01-31,MOTO-SD
LC-2019-0065990,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0066002,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0066056,2,2019,1,31,2019-01-31,MOTO-SD
LC-2019-0066174,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0066406,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0066654,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0066730,2,2019,1,31,2019-01-31,SD-SD
LC-2019-0066749,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0066827,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0067556,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0085725,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0089512,1,2019,1,31,2019-01-31,SD-SD
LC-2019-0068931,1,2019,2,1,2019-02-01,CICLISTA-SD
LC-2019-0067248,2,2019,2,1,2019-02-01,SD-SD
LC-2019-0067385,1,2019,2,1,2019-02-01,SD-SD
LC-2019-0067445,1,2019,2,1,2019-02-01,SD-SD
LC-2019-0067527,1,2019,2,1,2019-02-01,SD-SD
LC-2019-0067783,1,2019,2,1,2019-02-01,MOTO-SD
LC-2019-0067926,1,2019,2,1,2019-02-01,SD-SD
LC-2019-0068144,1,2019,2,1,2019-02-01,SD-SD
LC-2019-0068151,1,2019,2,1,2019-02-01,SD-SD
LC-2019-0068253,1,2019,2,1,2019-02-01,SD-SD
LC-2019-0068291,2,2019,2,1,2019-02-01,SD-SD
LC-2019-0068367,3,2019,2,1,2019-02-01,SD-SD
LC-2019-0068381,1,2019,2,1,2019-02-01,MOTO-SD
LC-2019-0068396,1,2019,2,1,2019-02-01,SD-SD
LC-2019-0068429,1,2019,2,1,2019-02-01,SD-SD
LC-2019-0068508,2,2019,2,1,2019-02-01,SD-SD
LC-2019-0068817,1,2019,2,1,2019-02-01,SD-SD
LC-2019-0068958,1,2019,2,1,2019-02-01,SD-SD
LC-2019-0068971,1,2019,2,1,2019-02-01,SD-SD
LC-2019-0068979,2,2019,2,1,2019-02-01,MOTO-SD
LC-2019-0068985,1,2019,2,1,2019-02-01,SD-SD
LC-2019-0069018,1,2019,2,1,2019-02-01,PEATON-SD
LC-2019-0069019,2,2019,2,1,2019-02-01,SD-SD
LC-2019-0069032,1,2019,2,1,2019-02-01,PEATON-SD
LC-2019-0069069,1,2019,2,1,2019-02-01,SD-SD
LC-2019-0091600,1,2019,2,1,2019-02-01,SD-SD
LC-2019-0000815,1,2019,2,1,2019-02-01,SD-SD
LC-2019-0068660,1,2019,2,1,2019-02-01,SD-SD
LC-2019-0069228,1,2019,2,2,2019-02-02,SD-SD
LC-2019-0069238,1,2019,2,2,2019-02-02,SD-SD
LC-2019-0069243,1,2019,2,2,2019-02-02,SD-SD
LC-2019-0069259,1,2019,2,2,2019-02-02,SD-SD
LC-2019-0069503,2,2019,2,2,2019-02-02,MOTO-SD
LC-2019-0069527,2,2019,2,2,2019-02-02,SD-SD
LC-2019-0069668,1,2019,2,2,2019-02-02,MOTO-SD
LC-2019-0069790,1,2019,2,2,2019-02-02,SD-SD
LC-2019-0069851,1,2019,2,2,2019-02-02,SD-SD
LC-2019-0069875,1,2019,2,2,2019-02-02,SD-SD
LC-2019-0069955,2,2019,2,2,2019-02-02,AUTO-SD
LC-2019-0070055,1,2019,2,2,2019-02-02,SD-SD
LC-2019-0070073,1,2019,2,2,2019-02-02,AUTO-SD
LC-2019-0070090,1,2019,2,2,2019-02-02,PEATON-SD
LC-2019-0070129,1,2019,2,2,2019-02-02,PEATON-SD
LC-2019-0070180,1,2019,2,2,2019-02-02,SD-SD
LC-2019-0070341,1,2019,2,2,2019-02-02,SD-SD
LC-2019-0070436,1,2019,2,2,2019-02-02,SD-SD
LC-2019-0070500,1,2019,2,2,2019-02-02,SD-SD
LC-2019-0070536,1,2019,2,2,2019-02-02,MOTO-SD
LC-2019-0070549,1,2019,2,2,2019-02-02,SD-SD
LC-2019-0070554,1,2019,2,2,2019-02-02,SD-SD
LC-2019-0069433,1,2019,2,2,2019-02-02,SD-SD
LC-2019-0070995,1,2019,2,3,2019-02-03,CICLISTA-SD
LC-2019-0071122,1,2019,2,3,2019-02-03,CICLISTA-SD
LC-2019-0070627,1,2019,2,3,2019-02-03,SD-SD
LC-2019-0070748,2,2019,2,3,2019-02-03,PEATON-SD
LC-2019-0070792,4,2019,2,3,2019-02-03,SD-SD
LC-2019-0070879,1,2019,2,3,2019-02-03,SD-SD
LC-2019-0070903,3,2019,2,3,2019-02-03,AUTO-SD
LC-2019-0071106,1,2019,2,3,2019-02-03,SD-SD
LC-2019-0071431,1,2019,2,3,2019-02-03,SD-SD
LC-2019-0071450,1,2019,2,3,2019-02-03,SD-SD
LC-2019-0071510,1,2019,2,3,2019-02-03,SD-SD
LC-2019-0071515,1,2019,2,3,2019-02-03,TRANSPORTE PUBLICO-SD
LC-2019-0071767,1,2019,2,3,2019-02-03,AUTO-SD
LC-2019-0073698,1,2019,2,3,2019-02-03,SD-SD
LC-2019-0073720,1,2019,2,3,2019-02-03,SD-SD
LC-2019-0073932,1,2019,2,4,2019-02-04,CICLISTA-SD
LC-2019-0072019,1,2019,2,4,2019-02-04,SD-SD
LC-2019-0072310,1,2019,2,4,2019-02-04,PEATON-SD
LC-2019-0072336,2,2019,2,4,2019-02-04,SD-SD
LC-2019-0072469,1,2019,2,4,2019-02-04,SD-SD
LC-2019-0072558,1,2019,2,4,2019-02-04,MOTO-SD
LC-2019-0072758,1,2019,2,4,2019-02-04,SD-SD
LC-2019-0073603,1,2019,2,4,2019-02-04,SD-SD
LC-2019-0073951,1,2019,2,4,2019-02-04,MOTO-SD
LC-2019-0073976,1,2019,2,4,2019-02-04,SD-SD
LC-2019-0074074,2,2019,2,4,2019-02-04,SD-SD
LC-2019-0074078,1,2019,2,4,2019-02-04,SD-SD
LC-2019-0074159,1,2019,2,4,2019-02-04,SD-SD
LC-2019-0074193,2,2019,2,4,2019-02-04,SD-SD
LC-2019-0074311,1,2019,2,4,2019-02-04,MOTO-SD
LC-2019-0074848,1,2019,2,4,2019-02-04,SD-SD
LC-2019-0078108,1,2019,2,4,2019-02-04,SD-SD
LC-2019-0088861,1,2019,2,4,2019-02-04,SD-SD
LC-2019-0076428,1,2019,2,5,2019-02-05,CICLISTA-SD
LC-2019-0076499,1,2019,2,5,2019-02-05,CICLISTA-SD
LC-2019-0078913,1,2019,2,5,2019-02-05,CICLISTA-SD
LC-2019-0074540,1,2019,2,5,2019-02-05,SD-SD
LC-2019-0074573,1,2019,2,5,2019-02-05,AUTO-SD
LC-2019-0075156,1,2019,2,5,2019-02-05,SD-SD
LC-2019-0075172,2,2019,2,5,2019-02-05,SD-SD
LC-2019-0075213,1,2019,2,5,2019-02-05,SD-SD
LC-2019-0075496,1,2019,2,5,2019-02-05,SD-SD
LC-2019-0075550,1,2019,2,5,2019-02-05,SD-SD
LC-2019-0075622,1,2019,2,5,2019-02-05,SD-SD
LC-2019-0076203,1,2019,2,5,2019-02-05,SD-SD
LC-2019-0076224,1,2019,2,5,2019-02-05,SD-SD
LC-2019-0076228,1,2019,2,5,2019-02-05,SD-SD
LC-2019-0076273,1,2019,2,5,2019-02-05,SD-SD
LC-2019-0076289,1,2019,2,5,2019-02-05,SD-SD
